0.43820224719101125,0.8297872340425532,0.5735294117647058,0.8505154639175257
0.42857142857142855,0.8653846153846154,0.5732484076433121,0.8273195876288659
0.33620689655172414,0.7647058823529411,0.46706586826347296,0.770618556701031
0.38235294117647056,0.8863636363636364,0.5342465753424658,0.8247422680412371
0.3870967741935484,0.8372093023255814,0.5294117647058824,0.8350515463917526
0.41739130434782606,0.7384615384615385,0.5333333333333333,0.7835051546391752
0.5221238938053098,0.7763157894736842,0.6243386243386243,0.8170103092783505
0.42105263157894735,0.851063829787234,0.5633802816901409,0.8402061855670103
0.4406779661016949,0.8253968253968254,0.574585635359116,0.8015463917525774
0.4157303370786517,0.8043478260869565,0.5481481481481483,0.8427835051546392
