0.21649484536082475,0.9130434782608695,0.35000000000000003,0.792
0.24271844660194175,0.78125,0.37037037037037046,0.782608695652174
0.20952380952380953,0.88,0.3384615384615385,0.7828282828282829
0.19444444444444445,0.9545454545454546,0.3230769230769231,0.7749360613810742
0.24778761061946902,0.875,0.3862068965517242,0.7676240208877284
0.26262626262626265,0.8666666666666667,0.40310077519379856,0.7941176470588235
0.27,0.9,0.41538461538461546,0.7978723404255319
0.24731182795698925,0.92,0.38983050847457623,0.8222222222222222
0.26548672566371684,0.967741935483871,0.4166666666666667,0.7936117936117936
0.2169811320754717,0.8846153846153846,0.34848484848484845,0.7777777777777778
