0.7435897435897436,0.9441860465116279,0.8319672131147541,0.8568935427574171
0.7539936102236422,0.944,0.8383658969804618,0.8411867364746946
0.7785234899328859,0.9508196721311475,0.8560885608856088,0.8638743455497382
0.8098591549295775,0.9543568464730291,0.8761904761904762,0.8865619546247818
0.7723880597014925,0.9324324324324325,0.8448979591836735,0.8673647469458988
0.7894736842105263,0.9336099585062241,0.8555133079847909,0.8673647469458988
0.7651245551601423,0.9429824561403509,0.8447937131630648,0.8621291448516579
0.8235294117647058,0.9333333333333333,0.8749999999999999,0.8883071553228621
0.7941176470588235,0.9566929133858267,0.8678571428571428,0.8708551483420593
0.8140350877192982,0.8923076923076924,0.8513761467889909,0.8586387434554974
