0.7464788732394366,0.9769585253456221,0.8463073852295409,0.8656195462478184
0.7370242214532872,0.9726027397260274,0.8385826771653543,0.8568935427574171
0.7702702702702703,0.9743589743589743,0.8603773584905661,0.8708551483420593
0.7023411371237458,0.958904109589041,0.8108108108108107,0.8289703315881326
0.7950530035335689,0.9615384615384616,0.8704061895551257,0.8830715532286213
0.759581881533101,0.9646017699115044,0.8499025341130604,0.8656195462478184
0.7123287671232876,0.9629629629629629,0.8188976377952756,0.8394415357766143
0.6643598615916955,0.964824120603015,0.7868852459016393,0.8184991273996509
0.781021897810219,0.9771689497716894,0.8681541582150102,0.8865619546247818
0.7867647058823529,0.9427312775330396,0.8577154308617233,0.8760907504363001
