0.22448979591836735,0.8148148148148148,0.352,0.8071428571428572
0.20618556701030927,0.7407407407407407,0.3225806451612903,0.7840616966580977
0.3474576271186441,0.8723404255319149,0.49696969696969706,0.7945544554455446
0.20408163265306123,0.7692307692307693,0.3225806451612903,0.7735849056603774
0.24742268041237114,0.8888888888888888,0.3870967741935484,0.8
0.3181818181818182,0.8484848484848485,0.46280991735537186,0.8324742268041238
0.256,0.8421052631578947,0.39263803680981596,0.7394736842105263
0.2616822429906542,0.875,0.40287769784172656,0.783289817232376
0.22330097087378642,0.7419354838709677,0.34328358208955223,0.7690288713910761
0.24528301886792453,0.7878787878787878,0.37410071942446044,0.7751937984496124
